config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
2D8x8,B_PA2_to_C2,119,12.808540831343858,155.6998726481481,-98.79885227901212,27.62,201.41,-51.8,57.043019792236976,0.8912971842537027,1.1720262209724397,-2.4303411745126065,75.59323673618108
2D8x8,B_PA2_to_C2,120,13.890238970931271,155.68712123001086,-98.7200746209666,28.96,201.23,-51.8,56.37384957773523,0.8808413996521129,1.1714508484183466,-2.532837498218163,74.70645439846697
2D8x8,B_PA2_to_C2,121,14.971519467755202,155.67235797569495,-98.63608964081362,30.3,201.03,-51.8,55.69796599935666,0.8702807187399478,1.170850234934923,-2.637604630157735,73.81077553131448
2D8x8,B_PA2_to_C2,122,16.052354114914245,155.6555863167227,-98.54690555049524,31.63,200.82,-51.8,55.0337557870721,0.8599024341730016,1.1702402940386316,-2.7418082983088974,72.93056617348786
2D8x8,B_PA2_to_C2,123,17.13271484254847,155.6368091544556,-98.45253107240914,32.97,200.61,-51.8,54.355298992727356,0.8493015467613649,1.1695942620385984,-2.849553564358634,72.0314772883452
2D8x8,B_PA2_to_C2,124,18.2125737773163,155.61602957632962,-98.35297588894588,34.3,200.39,-51.8,53.6895374545121,0.8388990227267515,1.1689391483683442,-2.9565980956150115,71.14921211810261
2D8x8,B_PA2_to_C2,125,19.29190318721537,155.59325143620617,-98.24824980430816,35.63,200.15,-51.8,53.018488301950455,0.8284138797179759,1.1682569723909275,-3.06584453095786,70.25993981737302
2D8x8,B_PA2_to_C2,126,20.370675431420327,155.5684775792159,-98.1383625598915,36.96,199.91,-51.8,52.349621110326474,0.8179628298488512,1.1675526491981054,-3.1761204897682798,69.37355904465703
2D8x8,B_PA2_to_C2,127,21.44886309329527,155.54171133133084,-98.02332482807778,38.29,199.66,-51.8,51.679900011101516,0.8074984376734612,1.16682292541123,-3.2879580500970778,68.48604667617934
2D8x8,B_PA2_to_C2,128,22.526438964794103,155.51295701115404,-97.90314781249332,39.62,199.4,-51.8,51.00977680431576,0.7970277625674338,1.1660671948456014,-3.4013228794381076,67.59800143598225
2D8x8,B_PA2_to_C2,129,23.60337610738463,155.48221867535082,-97.77784391778182,40.94,199.14,-51.8,50.35764011885445,0.7868381268571008,1.1653062791068767,-3.5130839482253777,66.73379187926565
2D8x8,B_PA2_to_C2,130,24.67964765573138,155.44950057050062,-97.64742489607836,42.26,198.86,-51.8,49.70184901008372,0.7765913907825581,1.1645154746247919,-3.626940431150021,65.86473949186848
2D8x8,B_PA2_to_C2,131,25.7552268488753,155.41480710488227,-97.51190216737936,43.58,198.57,-51.8,49.04663925591878,0.7663537383737309,1.163697611248707,-3.742206259179965,64.9964575138308
2D8x8,B_PA2_to_C2,132,26.830087607698424,155.37814292595095,-97.37129126067428,44.9,198.28,-51.8,48.39636370597189,0.7561931829058108,1.1628562412957855,-3.8581367075045234,64.13471432825045
