config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
1D16,B_PA2_to_C2,123,17.13271484254847,155.6368091544556,-98.45253107240914,32.97,200.61,-51.8,8.342610063254636,0.5214131289534147,0.849025131635955,-4.221231990744386,61.50896233320342
1D16,B_PA2_to_C2,124,18.2125737773163,155.61602957632962,-98.35297588894588,34.3,200.39,-51.8,8.206930896418857,0.5129331810261786,0.8489088490579721,-4.36365535785834,60.50861775290709
1D16,B_PA2_to_C2,125,19.29190318721537,155.59325143620617,-98.24824980430816,35.63,200.15,-51.8,8.071834905005337,0.5044896815628336,0.848784720765822,-4.507825478141848,59.51257284798926
1D16,B_PA2_to_C2,126,20.370675431420327,155.5684775792159,-98.1383625598915,36.96,199.91,-51.8,7.938817705445587,0.49617610659034916,0.8486532796138656,-4.6521542981106245,58.53185460089946
1D16,B_PA2_to_C2,127,21.44886309329527,155.54171133133084,-98.02332482807778,38.29,199.66,-51.8,7.807252774277442,0.48795329839234014,0.8485139758737934,-4.7973060765254125,57.56184373688518
1D16,B_PA2_to_C2,128,22.526438964794103,155.51295701115404,-97.90314781249332,39.62,199.4,-51.8,7.677213736650563,0.4798258585406602,0.8483665952624675,-4.94319825605841,56.60308308445246
1D16,B_PA2_to_C2,129,23.60337610738463,155.48221867535082,-97.77784391778182,40.94,199.14,-51.8,7.552186831811142,0.47201167698819635,0.8482152465969103,-5.085816383464017,55.681276225196605
1D16,B_PA2_to_C2,130,24.67964765573138,155.44950057050062,-97.64742489607836,42.26,198.86,-51.8,7.427953329073038,0.46424708306706486,0.8480551621015626,-5.22988756334618,54.76531901486299
1D16,B_PA2_to_C2,131,25.7552268488753,155.41480710488227,-97.51190216737936,43.58,198.57,-51.8,7.305304376842807,0.45658152355267545,0.8478866334099237,-5.374504578020045,53.861044486179935
1D16,B_PA2_to_C2,132,26.830087607698424,155.37814292595095,-97.37129126067428,44.9,198.28,-51.8,7.185013980806417,0.44906337380040107,0.8477101311362083,-5.518718539471372,52.97415928086063
1D16,B_PA2_to_C2,133,27.904203500133505,155.33951282222966,-97.22560371147092,46.22,197.98,-51.8,7.066379935498725,0.4416487459686703,0.8475247389332793,-5.66333120452207,52.09948613073864
1D16,B_PA2_to_C2,134,28.977548636205537,155.29892175665495,-97.07485387430688,47.54,197.66,-51.8,6.948720596550103,0.43429503728438146,0.8473293251866939,-5.809173903401331,51.23199936188958
1D16,B_PA2_to_C2,135,30.050097475835003,155.2563748690403,-96.9190572997126,48.85,197.34,-51.8,6.835680141933228,0.42723000887082674,0.8471297350121461,-5.951636233523646,50.3985670172829
1D16,B_PA2_to_C2,136,31.12181509006912,155.21185602608776,-96.7581726374765,50.16,197.01,-51.8,6.723913397890977,0.42024458736818604,0.8469199275620447,-6.094828665886848,49.57452557254616
