config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
1D32,A_PA1_to_C1,138,44.20344095580125,200.8539741852588,-84.29875593198065,54.63,164.04,-51.8,3.774560476726065,0.11795501489768953,0.9998196427531215,-17.83027257282141,12.837674837971697
1D32,A_PA1_to_C1,139,45.479083879422326,200.1892406876478,-84.00027201496113,55.97,163.59,-51.8,3.7195156913010337,0.1162348653531573,0.9995987416678225,-17.957872431448013,12.650461767424897
1D32,A_PA1_to_C1,140,46.74699928704412,199.5119648380151,-83.69710381974916,57.3,163.13,-51.8,3.6671855731441982,0.1145995491607562,0.9992954117985875,-18.080942586609673,12.47248156409463
1D32,A_PA1_to_C1,141,48.007181537454464,198.82243129729403,-83.3893624432826,58.62,162.66,-51.8,3.617389419872262,0.11304341937100819,0.9989130988016944,-18.199695054504737,12.30311964028161
1D32,A_PA1_to_C1,142,49.25963216287593,198.12092114404783,-83.07715879174981,59.94,162.18,-51.8,3.5692214225077863,0.11153816945336832,0.9984445199799579,-18.316130515818074,12.13929524494492
1D32,A_PA1_to_C1,143,50.504359087927725,197.4077115489707,-82.76060183738355,61.26,161.68,-51.8,3.522618680631997,0.1100818337697499,0.9978849051705645,-18.4302876579851,11.980794447183632
1D32,A_PA1_to_C1,144,51.74137630049833,196.68307631020824,-82.4397969481123,62.58,161.18,-51.8,3.4774635651842747,0.10867073641200858,0.9972368640005114,-18.54234856694162,11.82721717826364
1D32,A_PA1_to_C1,145,52.97070413149112,195.9472847727104,-82.11485016116147,63.89,160.66,-51.8,3.4344005349440616,0.10732501671700193,0.996508641524465,-18.650581472716063,11.680755309876488
1D32,A_PA1_to_C1,146,54.19236807897806,195.20060217646076,-81.78586373787523,65.19,160.14,-51.8,3.3932619653749905,0.10603943641796845,0.9957095758417644,-18.755252551384697,11.540838733447677
1D32,A_PA1_to_C1,147,55.40639861693578,194.44328844032668,-81.45293907592712,66.49,159.6,-51.8,3.353333675913987,0.1047916773723121,0.9948157035648613,-18.85806492769659,11.40503844620963
1D32,A_PA1_to_C1,148,56.61283103800743,193.6755986866025,-81.11617586847466,67.79,159.06,-51.8,3.3145283335158022,0.10357901042236882,0.9938319316062708,-18.95916561825882,11.273057419344179
1D32,A_PA1_to_C1,149,57.811705742301854,192.89778461982107,-80.77567078527012,69.08,158.5,-51.8,3.2774287217012565,0.10241964755316427,0.9927709830173508,-19.056935228558174,11.146877760539715
1D32,A_PA1_to_C1,150,59.0030673546265,192.1100930008785,-80.431518605454,70.37,157.93,-51.8,3.2413417078063436,0.10129192836894824,0.991613978321457,-19.15310398475439,11.024142053134097
1D32,A_PA1_to_C1,151,60.18696445293098,191.3127651870468,-80.0838131635974,71.65,157.35,-51.8,3.2067881132445675,0.10021212853889273,0.9903855298846528,-19.2461950329,10.906621665210166
1D32,A_PA1_to_C1,152,61.363448392895926,190.5060368241799,-79.73264497029759,72.93,156.77,-51.8,3.1731211818629563,0.09916003693321739,0.9890642407606225,-19.337867171595637,10.792116911468796
1D32,A_PA1_to_C1,153,62.53257525076112,189.69013986366625,-79.37810395588245,74.2,156.17,-51.8,3.140871866273329,0.09815224582104153,0.9876680609122617,-19.426595945873267,10.68243361725758
1D32,A_PA1_to_C1,154,63.69440350185478,188.86530081635576,-79.02027652704841,75.47,155.56,-51.8,3.109433770408544,0.097169805325267,0.9861714821117856,-19.513974115785736,10.575509366149236
1D32,A_PA1_to_C1,155,64.8489950311793,188.0317417660356,-78.65924735945033,76.73999999999998,154.94,-51.8,3.0787821864000824,0.09621194332500257,0.9845715786596481,-19.600021033066206,10.471260124099548
1D32,A_PA1_to_C1,156,65.99641377848022,187.18967854614155,-78.29510006010506,77.98999999999998,154.31,-51.8,3.0498624966171914,0.09530820301928723,0.9829395038628228,-19.68199514357969,10.372901235392645
1D32,A_PA1_to_C1,157,67.13672726207854,186.3393236804872,-77.92791593936606,79.25,153.67,-51.8,3.0211589871717495,0.09441121834911717,0.9811670317360963,-19.76412872642216,10.27527759861657
1D32,A_PA1_to_C1,158,68.27000362544098,185.4808832655693,-77.55777279708339,80.5,153.02,-51.8,2.993608747281195,0.09355027335253735,0.9793272821891529,-19.84369955186373,10.181576352179047
1D32,A_PA1_to_C1,159,69.3963146922312,184.6145597302445,-77.1847486605872,81.73999999999998,152.36,-51.8,2.967156046721743,0.09272362646005447,0.977423178557631,-19.920792594111177,10.091607951761992
1D32,A_PA1_to_C1,160,70.51573242914215,183.74054930316348,-76.80891769989609,82.98,151.69,-51.8,2.9413192292294355,0.09191622591341986,0.9754135653372025,-19.996757090966277,10.003734234051166
1D32,A_PA1_to_C1,161,71.62833176385743,182.8590444248774,-76.43035371243633,84.20999999999998,151.01,-51.8,2.9165058929923373,0.09114080915601054,0.973342288780344,-20.070343169311844,9.919341483101412
1D32,A_PA1_to_C1,162,72.73418891237762,181.9702330772119,-76.04912746341594,85.43,150.32,-51.8,2.8926690128315853,0.09039590665098704,0.971212462168423,-20.141625468701037,9.838269761362605
1D32,A_PA1_to_C1,163,73.83338034769403,181.07429724503453,-75.66530789168684,86.65,149.62,-51.8,2.869373754672577,0.08966792983351803,0.9689784730208985,-20.211857902594147,9.759040152682088
1D32,A_PA1_to_C1,164,74.92598411421237,180.1714145158533,-75.27896292817486,87.87,148.91,-51.8,2.8466168347842573,0.08895677608700804,0.9666393373326987,-20.281020066502315,9.681641488747204
1D32,A_PA1_to_C1,165,76.01207975140402,179.2617589762031,-74.89015774945686,89.08,148.19,-51.8,2.8247645271712947,0.08827389147410296,0.9642464544449735,-20.34795531894407,9.60731950574433
1D32,A_PA1_to_C1,166,77.09174762221413,178.34549973922313,-74.49895691208107,90.28,147.46,-51.8,2.803780406992785,0.08761813771852453,0.9618039009462701,-20.412720404275966,9.535950318981085
1D32,A_PA1_to_C1,167,78.16506757020038,177.42280052578397,-74.10542222749868,91.48,146.72,-51.8,2.7832841417633043,0.08697762943010326,0.9592613433242757,-20.476449432235626,9.466240377908125
1D32,A_PA1_to_C1,168,79.23212000205737,176.49382133220942,-73.70961251769542,92.67,145.97,-51.8,2.7631329479861857,0.0863479046245683,0.9566013092763925,-20.539564705587164,9.397704060924275
1D32,A_PA1_to_C1,169,80.2922457066076,175.5579947426321,-73.31132774143597,93.86,145.21,-51.8,2.7434362815793634,0.0857323837993551,0.9538357887705112,-20.601702778554678,9.330713639050812
1D32,A_PA1_to_C1,170,81.34621913040817,174.61616876514668,-72.91087417856407,95.03,144.44,-51.8,2.725307359816755,0.0851658549942736,0.9511642141129201,-20.659290554039487,9.269055280630955
1D32,A_PA1_to_C1,171,82.39413102461414,173.66849982189953,-72.50831209760779,96.21,143.66,-51.8,2.7073263226888584,0.08460394758402683,0.9483489559441023,-20.71678821853127,9.207899893316124
1D32,A_PA1_to_C1,172,83.43606417922192,172.71513292392234,-72.10369582975609,97.37,142.87,-51.8,2.690403156143428,0.08407509862948212,0.945568629996328,-20.77125305940628,9.15034243446001
1D32,A_PA1_to_C1,173,84.4721014411665,171.75620943958634,-71.69707749993427,98.53,142.08,-51.8,2.6738847011131783,0.08355889690978682,0.9427136066436725,-20.824746807208218,9.094161441782438
1D32,A_PA1_to_C1,174,85.50232556270262,170.791866357757,-71.28850885598135,99.68,141.27,-51.8,2.6581237459256983,0.08306636706017807,0.9398457904544782,-20.876096431809348,9.040556785272017
1D32,A_PA1_to_C1,175,86.52681905914028,169.82223673745816,-70.87804031093589,100.83,140.45,-51.8,2.6428032544425584,0.08258760170132995,0.9369140225076876,-20.926303676214918,8.988450191873609
1D32,A_PA1_to_C1,176,87.54566407425344,168.8474505459108,-70.46571908527208,101.97,139.63,-51.8,2.6279211026713227,0.08212253445847884,0.9339347244475498,-20.97535388739022,8.937834437666863
1D32,A_PA1_to_C1,177,88.55844803780349,167.867192725398,-70.05143424762115,103.1,138.79,-51.8,2.613507544663987,0.0816721107707496,0.9309035402518148,-21.023125171956714,8.888812419845886
1D32,A_PA1_to_C1,178,89.56514571001105,166.8815077296887,-69.63520370616975,104.23,137.95,-51.8,2.599710436183774,0.08124095113074294,0.9278750921959523,-21.06910078311419,8.84188701132075
1D32,A_PA1_to_C1,179,90.56640539812672,165.89102646115222,-69.21725653762716,105.35,137.1,-51.8,2.5868425835641595,0.08083883073637999,0.9249351035100575,-21.11220030475576,8.798122099137695
1D32,A_PA1_to_C1,180,91.56230890900198,164.8958659730496,-68.79763588335707,106.46,136.24,-51.8,2.574640371070821,0.08045751159596316,0.9220345944676115,-21.153268838524358,8.756621098621421
1D32,A_PA1_to_C1,181,92.55293700046964,163.896139665199,-68.3763832599028,107.57,135.36,-51.8,2.5629307673597435,0.08009158647999198,0.9191292973311825,-21.19286284079431,8.716795512079301
1D32,A_PA1_to_C1,182,93.5383696865723,162.89195751358884,-67.95353909558447,108.67,134.48,-51.8,2.551836674413342,0.07974489607541693,0.9162806168810936,-21.23054284059194,8.679063342003786
1D32,A_PA1_to_C1,183,94.51868676017396,161.8834265470593,-67.52914318940918,109.76,133.6,-51.8,2.5409271348740394,0.07940397296481373,0.913375663394499,-21.267756112180834,8.641958857362164
1D32,A_PA1_to_C1,184,95.49271186178296,160.8696074210233,-67.1028632821566,110.84,132.7,-51.8,2.5306935922649796,0.07908417475828061,0.9105496300976632,-21.302809026082517,8.60715350896049
1D32,A_PA1_to_C1,185,96.46170388940378,159.85160660413624,-66.67509437547085,111.92,131.79,-51.8,2.521334025927513,0.07879168831023478,0.907881123601992,-21.33499264003769,8.57532064523882
1D32,A_PA1_to_C1,186,97.42578646563032,158.82956069145675,-66.24588697364936,112.99,130.88,-51.8,2.5125829239550397,0.07851821637359499,0.9053148866557614,-21.365192257263452,8.545557232441686
1D32,A_PA1_to_C1,187,98.38503709192018,157.8035656055637,-65.81527629218839,114.05,129.95,-51.8,2.50452516885517,0.07826641152672406,0.9028802937896387,-21.393092326550423,8.518151964852528
1D32,A_PA1_to_C1,188,99.33953257020568,156.7737146908155,-65.3832963626497,115.1,129.02,-51.8,2.4968809883835936,0.0780275308869873,0.9005098577679722,-21.419643483390523,8.49215330781631
1D32,A_PA1_to_C1,189,100.28870623937988,155.7395876756556,-64.94979971852082,116.15,128.08,-51.8,2.489517903378515,0.07779743448057859,0.8981593965210293,-21.445295257996438,8.46711068585214
1D32,A_PA1_to_C1,190,101.23243476882728,154.7011333967404,-64.5147688375107,117.19,127.13,-51.8,2.482963940319514,0.07759262313498481,0.8960191031902465,-21.46819208681444,8.444819972225924
1D32,A_PA1_to_C1,191,102.17160842977847,153.6590922034527,-64.07846897385889,118.22,126.17,-51.8,2.4772523508647244,0.07741413596452264,0.8941168379180607,-21.488195350654607,8.425394259303667
1D32,A_PA1_to_C1,192,103.10630135656044,152.6135477256028,-63.64093019392647,119.24,125.21,-51.8,2.4721191788796357,0.07725372433998862,0.8923774387680794,-21.506212256871542,8.407935804673444
1D32,A_PA1_to_C1,193,104.0365865316082,151.5645810663427,-63.20218148831107,120.25,124.23,-51.8,2.467517001364191,0.07710990629263097,0.8907869729139526,-21.522397261637714,8.392283317753657
1D32,A_PA1_to_C1,194,104.96171515673508,150.511645489133,-62.76203108739684,121.26,123.25,-51.8,2.46323226664338,0.07697600833260562,0.8892804355042211,-21.537493037252453,8.377710486969276
1D32,A_PA1_to_C1,195,105.88177918168331,149.45485205613636,-62.320520446667565,122.26,122.26,-51.8,2.4597593244352796,0.07686747888860249,0.8880459143311514,-21.549748023752016,8.365898647399195
1D32,A_PA1_to_C1,196,106.79762797996236,148.3948745970604,-61.877887560531605,123.25,121.26,-51.8,2.4570802686611932,0.07678375839566229,0.8870879548805529,-21.55921344748618,8.356786898597559
1D32,A_PA1_to_C1,197,107.70933131348907,147.33178524017583,-61.43415856706641,124.23,120.25,-51.8,2.4550488003865576,0.07672027501207992,0.8863603823261889,-21.56639774985065,8.349877662591345
1D32,A_PA1_to_C1,198,108.616958,146.265654,-60.989359,125.21,119.24,-51.8,2.4541117468128313,0.07669099208790098,0.8860412457911443,-21.56971365037863,8.346690645411615
