config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db
1D16,A_PA1_to_C1,81,-36.398144323079634,208.69380836243155,-89.7727800705817,-24.54,171.15,-51.8,13.12650929367273,0.8204068308545456,0.8499915386567607,-0.2737625577798003,96.89734380034898,39.12579674751696,95.96370039569761,7.792875833401589
1D16,A_PA1_to_C1,82,-35.001565987997985,209.13081320906835,-89.90239448340782,-23.15,171.34,-51.8,13.2565000106896,0.8285312506681,0.8498559833956537,-0.18817003528764617,97.8569100426636,38.95469279386195,96.8453963255002,7.910383940678205
1D16,A_PA1_to_C1,83,-33.59882471196269,209.5498193112597,-90.02477205237446,-21.75,171.53,-51.8,13.373996253817133,0.8358747658635708,0.849832888067534,-0.11152362112417172,98.72424450385702,38.780306615303076,97.65378439724539,8.021556795227458
1D16,A_PA1_to_C1,84,-32.18939736157059,209.9482143116595,-90.1388748450846,-20.36,171.7,-51.8,13.461676379979039,0.8413547737486899,0.849985002619701,-0.054764648116991985,99.3714821768051,38.60281380394006,98.34936871072358,8.123052290817332
1D16,A_PA1_to_C1,85,-30.77429878000518,210.328098954824,-90.24555516389712,-18.96,171.86,-51.8,13.517896718478067,0.8448685449048792,0.8499978298141503,-0.018565086274559044,99.78648980345099,38.422393079988524,98.92499482886018,8.214432510007757
1D16,A_PA1_to_C1,86,-29.353752174889728,210.6892116692296,-90.34471752312658,-17.56,172.01,-51.8,13.546721879760154,0.8466701174850096,0.8499272654294354,-6.327266464770368e-05,99.99927154918116,38.239226111823875,99.38545541701494,8.296274754604593
1D16,A_PA1_to_C1,87,-27.927991414838672,211.031298188544,-90.4362692640794,-16.16,172.14,-51.8,13.546820561685463,0.8466762851053414,0.8499393131643276,0.0,100.0,38.05349733305666,99.72476906585115,8.36816924408849
1D16,A_PA1_to_C1,88,-26.49708986336301,211.3533998370832,-90.5198371965285,-14.76,172.27,-51.8,13.513452851103468,0.8445908031939667,0.8499454454145366,-0.02142095122723826,99.75368603702947,37.86539375682354,99.93028650190331,8.429093103843583
1D16,A_PA1_to_C1,89,-25.060970741497925,211.65367905566976,-90.594698687592,-13.36,172.38,-51.8,13.446901338432616,0.8404313336520385,0.8499996441878841,-0.06430319708901851,99.26241568788879,37.675104787480926,100.0,8.478910621773473
1D16,A_PA1_to_C1,90,-23.62047023416736,211.93414305010464,-90.6616657715752,-11.95,172.49,-51.8,13.351968611414678,0.8344980382134174,0.8496777983983371,-0.12584151124963386,98.56164072312373,37.48282202989085,99.94154113514126,8.51827522519576
1D16,A_PA1_to_C1,91,-22.17586800900967,212.19458342861975,-90.72066392626355,-10.55,172.58,-51.8,13.229298709453749,0.8268311693408593,0.849937396273268,-0.20601111201795796,97.65611531660969,37.28873909649108,99.7544190688542,8.547088913714497
1D16,A_PA1_to_C1,92,-20.727453063034623,212.43480425702376,-90.77162563826468,-9.14,172.66,-51.8,13.063656831908022,0.8164785519942513,0.8499875877635518,-0.3154522967305414,96.43337912702576,37.09305141234385,99.40602122260223,8.562402596137986
1D16,A_PA1_to_C1,93,-19.27509516286899,212.65187307593305,-90.81339786387645,-7.74,172.73,-51.8,12.865916374718083,0.8041197734198802,0.849773313662508,-0.4479330800713271,94.9736974527205,36.89595601835936,98.91767731270713,8.565902844363105
1D16,A_PA1_to_C1,94,-17.819519238473163,212.8477616926178,-90.84677561774735,-6.33,172.78,-51.8,12.652437429354608,0.790777339334663,0.8493236363086076,-0.5932636003848157,93.39783731349891,36.69765137289228,98.32240937173297,8.560284834994043
1D16,A_PA1_to_C1,95,-16.361134123678585,213.0228626326401,-90.87192424144814,-4.92,172.83,-51.8,12.417795001810461,0.7761121876131538,0.8491289816650215,-0.7558578443435693,91.66575245657103,36.49833715191105,97.60904815513497,8.544339981648228
1D16,A_PA1_to_C1,96,-14.90026325715754,213.17704027493127,-90.8888001372905,-3.52,172.86,-51.8,12.15022852902695,0.7593892830641844,0.849349338134835,-0.9450586355848232,89.69062868811815,36.298214047941045,96.75389768809751,8.515664241761238
1D16,A_PA1_to_C1,97,-13.43703824777575,213.30785671798188,-90.89645133311062,-2.11,172.89,-51.8,11.849711415772907,0.7406069634858067,0.849545881383625,-1.162592089388707,87.47226968730584,36.097483567984256,95.75776456264354,8.473941433290012
1D16,A_PA1_to_C1,98,-11.971971855513626,213.41633410235175,-90.89529536304708,-0.7,172.9,-51.8,11.549772159298811,0.7218607599561757,0.8497001245413667,-1.3852792244498593,85.25817631308328,35.89634783061881,94.69067104407478,8.42513858955352
1D16,A_PA1_to_C1,99,-10.505520051148409,213.5035449776888,-90.88576482916936,0.7,172.9,-51.8,11.25028615968455,0.7031428849802843,0.8498185512082818,-1.6134761813588696,83.0474287930246,35.69500936248267,93.55410737665085,8.369107184142521
1D16,A_PA1_to_C1,100,-9.03802752308437,213.56942533875437,-90.86784563242011,2.11,172.89,-51.8,10.92013705387092,0.6825085658669325,0.8499128399037116,-1.872185784536438,80.6103321745945,35.493670894346536,92.2864699213101,8.299742317297937
1D16,A_PA1_to_C1,101,-7.569807923952865,213.61171415695904,-90.84065939040936,3.52,172.86,-51.8,10.573013398980558,0.6608133374362849,0.849974479435,-2.152771913793748,78.0479327295754,35.29253515698109,90.9183783178392,8.219376494751515
1D16,A_PA1_to_C1,102,-6.101304348598901,213.63124009584075,-90.8045463307863,4.92,172.83,-51.8,10.243883615555223,0.6402427259722014,0.8499989532109183,-2.427454852428905,75.61836055116909,35.0918046770243,89.52443927529866,8.13471812319668
