config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db
1D32,A_PA1_to_C1,149,57.811705742301854,192.89778461982107,-80.77567078527012,69.08,158.5,-51.8,3.2774287217012565,0.10241964755316427,0.9927709830173508,-19.056935228558174,11.146877760539715,29.431031982538187,34.11587133163781,1.2830195427467352
1D32,A_PA1_to_C1,150,59.0030673546265,192.1100930008785,-80.431518605454,70.37,157.93,-51.8,3.2413417078063436,0.10129192836894824,0.991613978321457,-19.15310398475439,11.024142053134097,29.437438472889433,33.916903856821136,1.230323671434376
1D32,A_PA1_to_C1,151,60.18696445293098,191.3127651870468,-80.0838131635974,71.65,157.35,-51.8,3.2067881132445675,0.10021212853889273,0.9903855298846528,-19.2461950329,10.906621665210166,29.450245002799196,33.74172482752431,1.1815673438493897
1D32,A_PA1_to_C1,152,61.363448392895926,190.5060368241799,-79.73264497029759,72.93,156.77,-51.8,3.1731211818629563,0.09916003693321739,0.9890642407606225,-19.337867171595637,10.792116911468796,29.46943867717743,33.58856022277575,1.1363904902212214
1D32,A_PA1_to_C1,153,62.53257525076112,189.69013986366625,-79.37810395588245,74.2,156.17,-51.8,3.140871866273329,0.09815224582104153,0.9876680609122617,-19.426595945873267,10.68243361725758,29.495000169620994,33.456785786047384,1.094716253803366
1D32,A_PA1_to_C1,154,63.69440350185478,188.86530081635576,-79.02027652704841,75.47,155.56,-51.8,3.109433770408544,0.097169805325267,0.9861714821117856,-19.513974115785736,10.575509366149236,29.526903741873767,33.34473906199957,1.0561882993000022
1D32,A_PA1_to_C1,155,64.8489950311793,188.0317417660356,-78.65924735945033,76.73999999999998,154.94,-51.8,3.0787821864000824,0.09621194332500257,0.9845715786596481,-19.600021033066206,10.471260124099548,29.565117269742835,33.251350219255905,1.0205935838125784
1D32,A_PA1_to_C1,156,65.99641377848022,187.18967854614155,-78.29510006010506,77.98999999999998,154.31,-51.8,3.0498624966171914,0.09530820301928723,0.9829395038628228,-19.68199514357969,10.372901235392645,29.609602275444864,33.17651214440208,0.9879630546193517
1D32,A_PA1_to_C1,157,67.13672726207854,186.3393236804872,-77.92791593936606,79.25,153.67,-51.8,3.0211589871717495,0.09441121834911717,0.9811670317360963,-19.76412872642216,10.27527759861657,29.660313966349932,33.11783321661763,0.9577234156594662
1D32,A_PA1_to_C1,158,68.27000362544098,185.4808832655693,-77.55777279708339,80.5,153.02,-51.8,2.993608747281195,0.09355027335253735,0.9793272821891529,-19.84369955186373,10.181576352179047,29.717201280083955,33.07529092377891,0.9299153402334969
1D32,A_PA1_to_C1,159,69.3963146922312,184.6145597302445,-77.1847486605872,81.73999999999998,152.36,-51.8,2.967156046721743,0.09272362646005447,0.977423178557631,-19.920792594111177,10.091607951761992,29.780206935944133,33.04796967806067,0.9043414451365062
1D32,A_PA1_to_C1,160,70.51573242914215,183.74054930316348,-76.80891769989609,82.98,151.69,-51.8,2.9413192292294355,0.09191622591341986,0.9754135653372025,-19.996757090966277,10.003734234051166,29.849267492575766,33.03459733404574,0.8807067909885459
1D32,A_PA1_to_C1,161,71.62833176385743,182.8590444248774,-76.43035371243633,84.20999999999998,151.01,-51.8,2.9165058929923373,0.09114080915601054,0.973342288780344,-20.070343169311844,9.919341483101412,29.924313411852342,33.03478975304703,0.858947049059104
1D32,A_PA1_to_C1,162,72.73418891237762,181.9702330772119,-76.04912746341594,85.43,150.32,-51.8,2.8926690128315853,0.09039590665098704,0.971212462168423,-20.141625468701037,9.838269761362605,30.005269128894525,33.04777724553175,0.8388945638954808
1D32,A_PA1_to_C1,163,73.83338034769403,181.07429724503453,-75.66530789168684,86.65,149.62,-51.8,2.869373754672577,0.08966792983351803,0.9689784730208985,-20.211857902594147,9.759040152682088,30.092053128157577,33.07246638912878,0.8202952771820272
1D32,A_PA1_to_C1,164,74.92598411421237,180.1714145158533,-75.27896292817486,87.87,148.91,-51.8,2.8466168347842573,0.08895677608700804,0.9666393373326987,-20.281020066502315,9.681641488747204,30.184578025510582,33.108214118150585,0.8030129266866199
1D32,A_PA1_to_C1,165,76.01207975140402,179.2617589762031,-74.89015774945686,89.08,148.19,-51.8,2.8247645271712947,0.08827389147410296,0.9642464544449735,-20.34795531894407,9.60731950574433,30.282750656224945,33.154767090959844,0.7870132146676184
1D32,A_PA1_to_C1,166,77.09174762221413,178.34549973922313,-74.49895691208107,90.28,147.46,-51.8,2.803780406992785,0.08761813771852453,0.9618039009462701,-20.412720404275966,9.535950318981085,30.386472168783246,33.21152838183104,0.772171603218355
1D32,A_PA1_to_C1,167,78.16506757020038,177.42280052578397,-74.10542222749868,91.48,146.72,-51.8,2.7832841417633043,0.08697762943010326,0.9592613433242757,-20.476449432235626,9.466240377908125,30.49563812441444,33.277610932125626,0.7582882880178387
1D32,A_PA1_to_C1,168,79.23212000205737,176.49382133220942,-73.70961251769542,92.67,145.97,-51.8,2.7631329479861857,0.0863479046245683,0.9566013092763925,-20.539564705587164,9.397704060924275,30.61013860225481,33.352385812795745,0.7452321977216454
1D32,A_PA1_to_C1,169,80.2922457066076,175.5579947426321,-73.31132774143597,93.86,145.21,-51.8,2.7434362815793634,0.0857323837993551,0.9538357887705112,-20.601702778554678,9.330713639050812,30.729858310028963,33.43549381094624,0.7329436780145182
1D32,A_PA1_to_C1,170,81.34621913040817,174.61616876514668,-72.91087417856407,95.03,144.44,-51.8,2.725307359816755,0.0851658549942736,0.9511642141129201,-20.659290554039487,9.269055280630955,30.854676700139372,33.527554681979495,0.7216175865401206
1D32,A_PA1_to_C1,171,82.39413102461414,173.66849982189953,-72.50831209760779,96.21,143.66,-51.8,2.7073263226888584,0.08460394758402683,0.9483489559441023,-20.71678821853127,9.207899893316124,30.98446809104759,33.626816006279874,0.7108340510618588
1D32,A_PA1_to_C1,172,83.43606417922192,172.71513292392234,-72.10369582975609,97.37,142.87,-51.8,2.690403156143428,0.08407509862948212,0.945568629996328,-20.77125305940628,9.15034243446001,31.11910179382494,33.73375539020109,0.7007527642936819
1D32,A_PA1_to_C1,173,84.4721014411665,171.75620943958634,-71.69707749993427,98.53,142.08,-51.8,2.6738847011131783,0.08355889690978682,0.9427136066436725,-20.824746807208218,9.094161441782438,31.25844224374511,33.847392224956444,0.6911576557177794
1D32,A_PA1_to_C1,174,85.50232556270262,170.791866357757,-71.28850885598135,99.68,141.27,-51.8,2.6581237459256983,0.08306636706017807,0.9398457904544782,-20.876096431809348,9.040556785272017,31.402349136786434,33.9677181407636,0.6820847054807693
1D32,A_PA1_to_C1,175,86.52681905914028,169.82223673745816,-70.87804031093589,100.83,140.45,-51.8,2.6428032544425584,0.08258760170132995,0.9369140225076876,-20.926303676214918,8.988450191873609,31.55067757090608,34.09410832395384,0.6734129246219458
