config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db,amplitude_percent,amplitude_db,depth_mm,scan_position_mm
1D16,B_PA2_to_C2,53,-58.07299161693708,152.12789314608406,-92.5103927357169,-60.56,194.07,-51.8,12.01633635518279,0.7510210221989244,0.8494980496993894,-1.051829362531128,88.59486115855894,44.33102393909423,72.8701510843633,4.316838148008794,72.8701510843633,-2.7490066007111498,35.0,53.535353535353536
1D16,B_PA2_to_C2,54,-57.02565725142257,152.24385640055144,-92.76745833238854,-59.27,194.47,-51.8,12.142275026340371,0.7588921891462732,0.849434285762877,-0.9612695790528352,89.52339035047748,44.304119109020455,73.39862401120486,4.384876247709282,73.39862401120486,-2.686241632725524,35.0,54.54545454545454
1D16,B_PA2_to_C2,55,-55.97700994133772,152.35806700921157,-93.0199148280702,-57.98,194.86,-51.8,12.263217488545962,0.7664510930341226,0.849367367551645,-0.8751822790005501,90.41508315355527,44.270538902696345,73.9341950264641,4.454610802288629,73.9341950264641,-2.623093024661266,35.0,55.55555555555556
1D16,B_PA2_to_C2,56,-54.92706831895261,152.47051600784263,-93.26774021710568,-56.68,195.24,-51.8,12.382190341322694,0.7738868963326684,0.8492948667252567,-0.7913213744782119,91.2922542864061,44.230317132543185,74.4847402466065,4.526945085799426,74.4847402466065,-2.558653848526891,35.0,56.56565656565656
1D16,B_PA2_to_C2,57,-53.87585117730203,152.58119383266,-93.5109122821452,-55.38,195.61,-51.8,12.495752723058448,0.780984545191153,0.8492190976203071,-0.7120224418019483,92.12953473073846,44.18349429847407,75.04414008756206,4.601134519207276,75.04414008756206,-2.493664290131877,35.0,57.57575757575758
1D16,B_PA2_to_C2,58,-52.82337771589517,152.6900926983506,-93.74940860700194,-54.08,195.98,-51.8,12.60433823431959,0.7877711396449744,0.8491400206375841,-0.6368699132650986,92.93012136627007,44.13011754711391,75.61460804316606,4.677412420576387,75.61460804316606,-2.4278858942935195,35.0,58.58585858585859
1D16,B_PA2_to_C2,59,-51.76966745502341,152.79720389478553,-93.9832074245146,-52.77,196.33,-51.8,12.709513104455251,0.7943445690284532,0.8492955614559649,-0.5646926250905746,93.70556179516747,44.070240624326786,76.20075189779233,4.756276698289049,76.20075189779233,-2.3608148662654456,35.0,59.59595959595959
1D16,B_PA2_to_C2,60,-50.71474037182839,152.90251849194152,-94.21228796453826,-51.47,196.68,-51.8,12.806620751572071,0.8004137969732544,0.8495185445678093,-0.49857991516265787,94.42152365404456,44.00392382109836,76.7936666465957,4.836680001220533,76.7936666465957,-2.2934919154775906,35.0,60.60606060606061
1D16,B_PA2_to_C2,61,-49.65861645459795,153.00602810349906,-94.43662804934596,-50.16,197.01,-51.8,12.89999166377511,0.8062494789859443,0.8497019646878029,-0.4354822971496619,95.10993505984781,43.93123391282808,77.40377745234193,4.919775079493946,77.40377745234193,-2.224756887976081,35.0,61.61616161616161
1D16,B_PA2_to_C2,62,-48.60131628715884,153.10772344792713,-94.6562074999455,-48.85,197.34,-51.8,12.987672666715241,0.8117295416697026,0.8498410691908718,-0.3766442021088812,95.75639551602285,43.852244092091894,78.02783067365505,5.005154200335915,78.02783067365505,-2.15500934305734,35.0,62.62626262626263
1D16,B_PA2_to_C2,63,-47.54286080845083,153.20759763587284,-94.8710055284514,-47.54,197.66,-51.8,13.06919533822078,0.8168247086387987,0.8499362448707977,-0.32229390659685,96.35745140775418,43.767033894943616,78.66565890494229,5.092761386589548,78.66565890494229,-2.084296306557055,35.0,63.63636363636363
1D16,B_PA2_to_C2,64,-46.48327113250459,153.30564221957908,-95.0810017177901,-46.22,197.98,-51.8,13.146746300908992,0.821671643806812,0.8499894195420398,-0.2709052456559311,96.92922441484976,43.67568912082881,79.32269092749642,5.183153452787533,79.32269092749642,-2.0120512259105783,35.0,64.64646464646465
